utm_source,specialty,semestr_cost_amt,score,util_flg,approve_flg,initial_term,short_nm,initial_approved_amt,reject_reason,gender_cd,semestr_cnt,marketing_flag,education_level_code,age,subside_rate
0.642892561983471,0.6369180327868852,360000,0.72,0,1,1,0.6648657718120805,864000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,23,3.7
0.642892561983471,0.6326754385964912,170000,0.77,0,0,1,0.6480110497237569,0.0,0.826865671641791,0.6533140120967742,2,1,0.6290040222179659,19,3.6
0.642892561983471,0.6424410774410774,150000,0.5,1,1,2,0.6043130990415335,720000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,19,4.2
0.6624693312227938,0.6410555946516538,200000,0.64,1,1,1,0.6043130990415335,480000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,15,4.0
0.642892561983471,0.6483412322274882,360000,0.65,1,1,4,0.6514349376114081,2592000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,16,4.0
0.6283076499724821,0.6410555946516538,290000,0.64,0,1,5,0.6529647058823529,2784000.0,0.6229445214979196,0.6316941117764471,12,1,0.6096901072705603,18,4.0
0.6283076499724821,0.6369180327868852,310000,0.69,0,1,2,0.6648657718120805,1116000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,20,3.5
0.642892561983471,0.6424617067833699,170000,0.71,1,1,2,0.6185750636132316,612000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,23,4.2
0.642892561983471,0.6486604361370716,155000,0.65,1,1,2,0.6295285359801489,620000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,17,4.0
0.6624693312227938,0.6424617067833699,220000,0.8,0,0,2,0.6185750636132316,0.0,0.8290960451977402,0.6533140120967742,4,0,0.6934342379958246,20,4.0
0.642892561983471,0.6410555946516538,350000,0.69,1,1,1,0.6648657718120805,630000.0,0.6229445214979196,0.6533140120967742,2,0,0.6290040222179659,17,4.0
0.642892561983471,0.6423543689320388,345000,0.86,0,0,3,0.6648657718120805,0.0,0.826865671641791,0.6316941117764471,8,0,0.6290040222179659,18,4.0
0.6283076499724821,0.6450812407680946,290000,0.55,0,1,1,0.6648657718120805,580000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,18,3.1
0.6283076499724821,0.6369180327868852,260000,0.86,0,0,1,0.6648657718120805,0.0,0.8219895287958116,0.6316941117764471,2,0,0.6290040222179659,19,4.0
0.6624693312227938,0.6410555946516538,270000,0.71,1,1,2,0.661505376344086,1080000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,18,3.6
0.6283076499724821,0.6424617067833699,220000,0.61,1,1,5,0.6185750636132316,2112000.0,0.6229445214979196,0.6316941117764471,12,0,0.6096901072705603,18,4.6
0.6283076499724821,0.6369180327868852,150000,0.63,1,1,3,0.6527027027027027,810000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,16,3.4
0.6283076499724821,0.6450812407680946,340000,0.83,0,0,3,0.6648657718120805,0.0,0.826865671641791,0.6316941117764471,8,0,0.6290040222179659,15,3.0
0.642892561983471,0.6424410774410774,200000,0.48,1,1,2,0.6185750636132316,900000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,16,3.5
0.642892561983471,0.6424617067833699,160000,0.71,0,1,1,0.6529647058823529,320000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,22,4.0
0.6283076499724821,0.6424617067833699,210000,0.83,0,0,4,0.6529647058823529,0.0,0.8219895287958116,0.6316941117764471,8,1,0.6290040222179659,17,3.8
0.6283076499724821,0.6424410774410774,300000,0.91,0,0,2,0.6648657718120805,0.0,0.826865671641791,0.6533140120967742,4,0,0.6934342379958246,23,4.0
0.6283076499724821,0.6424410774410774,300000,0.67,1,1,4,0.6648657718120805,2250000.0,0.6229445214979196,0.6533140120967742,10,0,0.6096901072705603,18,4.0
0.642892561983471,0.6423543689320388,295000,0.52,0,1,2,0.6514349376114081,1062000.0,0.6229445214979196,0.6316941117764471,6,1,0.6096901072705603,18,3.7
0.6624693312227938,0.6424410774410774,210000,0.66,1,1,2,0.6434829059829059,840000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,16,4.0
0.6283076499724821,0.6410555946516538,350000,0.61,0,1,1,0.6514349376114081,525000.0,0.6229445214979196,0.6533140120967742,2,0,0.6934342379958246,23,3.8
0.6283076499724821,0.6410555946516538,350000,0.53,0,1,3,0.6514349376114081,2240000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,17,5.0
0.6283076499724821,0.6423543689320388,245000,0.71,1,1,1,0.6514349376114081,588000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,24,3.8
0.642892561983471,0.6424617067833699,320000,0.71,1,1,1,0.6514349376114081,576000.0,0.6229445214979196,0.6533140120967742,2,1,0.6290040222179659,19,4.9
0.6624693312227938,0.6486604361370716,225000,0.69,1,1,3,0.6434829059829059,1350000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,17,4.0
0.6624693312227938,0.6486604361370716,365000,0.7,1,1,2,0.6648657718120805,1168000.0,0.6229445214979196,0.6533140120967742,4,0,0.6096901072705603,18,4.0
0.6283076499724821,0.6424410774410774,210000,0.52,0,1,1,0.6434829059829059,252000.0,0.6229445214979196,0.6533140120967742,2,1,0.6290040222179659,16,3.9
0.6624693312227938,0.6486604361370716,175000,0.65,1,1,4,0.6434829059829059,1260000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,16,3.1
0.6283076499724821,0.6450812407680946,280000,0.62,1,1,1,0.6295285359801489,420000.0,0.6229445214979196,0.6316941117764471,2,0,0.6290040222179659,19,3.2
0.6283076499724821,0.6424617067833699,270000,0.65,0,1,2,0.6514349376114081,1080000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,24,4.6
0.6283076499724821,0.6424410774410774,300000,0.52,1,1,2,0.6648657718120805,900000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,15,3.7
0.642892561983471,0.6424617067833699,370000,0.63,1,1,2,0.6316076294277929,1110000.0,0.6229445214979196,0.6316941117764471,4,1,0.6290040222179659,17,4.0
0.642892561983471,0.6450812407680946,300000,0.5,0,1,1,0.6434829059829059,600000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,15,3.2
0.642892561983471,0.6483412322274882,310000,0.65,0,1,3,0.6514349376114081,1860000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,16,4.0
0.6283076499724821,0.6450812407680946,190000,0.8,0,0,3,0.6185750636132316,0.0,0.8290960451977402,0.6316941117764471,6,0,0.6290040222179659,15,3.2
0.6283076499724821,0.644056603773585,410000,0.66,0,1,1,0.6648657718120805,492000.0,0.6229445214979196,0.6533140120967742,2,0,0.6290040222179659,15,4.1
0.6283076499724821,0.6424410774410774,240000,0.63,1,1,2,0.6246534653465347,864000.0,0.6229445214979196,0.6533140120967742,6,1,0.6290040222179659,16,3.6
0.642892561983471,0.6410555946516538,350000,0.7,1,1,1,0.6514349376114081,700000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,21,4.0
0.6624693312227938,0.6486604361370716,365000,0.69,1,1,3,0.6316076294277929,2190000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,19,4.0
0.6624693312227938,0.6424410774410774,400000,0.75,0,0,3,0.6316076294277929,0.0,0.8219895287958116,0.6316941117764471,8,0,0.6290040222179659,16,3.5
0.6283076499724821,0.6424410774410774,270000,0.67,1,1,2,0.661505376344086,810000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,17,3.4
0.642892561983471,0.6326754385964912,275000,0.65,1,1,2,0.6648657718120805,1100000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,24,4.5
0.642892561983471,0.6424410774410774,245000,0.71,1,1,1,0.6480110497237569,490000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,23,4.1
0.6283076499724821,0.6424410774410774,300000,0.72,1,1,2,0.6648657718120805,900000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,22,3.7
0.6283076499724821,0.644056603773585,250000,0.64,1,1,3,0.6295285359801489,1600000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,17,4.1
0.6283076499724821,0.6486604361370716,415000,0.48,1,1,2,0.6316076294277929,1245000.0,0.6229445214979196,0.6316941117764471,4,1,0.6290040222179659,16,3.6
0.642892561983471,0.6424617067833699,230000,0.65,1,1,3,0.6443196544276458,1472000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,15,4.0
0.6283076499724821,0.6424617067833699,270000,0.92,0,0,2,0.6648657718120805,0.0,0.8219895287958116,0.6533140120967742,4,0,0.6934342379958246,24,4.0
0.642892561983471,0.6486604361370716,315000,0.56,1,1,2,0.6648657718120805,1512000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,4.0
0.6283076499724821,0.6424410774410774,300000,0.67,1,1,2,0.6648657718120805,900000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,17,5.0
0.6283076499724821,0.6486604361370716,365000,0.63,0,1,2,0.6514349376114081,1095000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,17,3.1
0.6624693312227938,0.6424410774410774,145000,0.67,0,1,2,0.6480110497237569,696000.0,0.6229445214979196,0.6533140120967742,8,0,0.6096901072705603,16,4.0
0.6624693312227938,0.644056603773585,155000,0.66,1,1,3,0.6480110497237569,930000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,17,3.2
0.642892561983471,0.6410555946516538,300000,0.5,1,1,3,0.6185750636132316,1800000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,3.4
0.6624693312227938,0.6326754385964912,170000,0.67,1,1,2,0.6480110497237569,816000.0,0.6229445214979196,0.6316941117764471,6,1,0.6290040222179659,17,4.0
0.642892561983471,0.6410555946516538,350000,0.65,0,1,4,0.6185750636132316,2800000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,18,4.0
0.642892561983471,0.6410555946516538,400000,0.66,0,1,1,0.6648657718120805,960000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,22,4.9
0.642892561983471,0.6410555946516538,450000,0.57,1,1,2,0.6648657718120805,1800000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,18,3.3
0.6283076499724821,0.6424410774410774,200000,0.65,1,1,1,0.6185750636132316,480000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,21,3.7
0.642892561983471,0.6486604361370716,315000,0.9,0,0,2,0.6648657718120805,0.0,0.8219895287958116,0.6316941117764471,4,0,0.6934342379958246,21,4.3
0.6624693312227938,0.6450812407680946,250000,0.84,0,0,1,0.6443196544276458,0.0,0.8263959390862945,0.6533140120967742,4,1,0.6934342379958246,22,4.3
0.6624693312227938,0.6424617067833699,370000,0.73,1,1,1,0.6514349376114081,888000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,21,4.2
0.6283076499724821,0.6410555946516538,500000,0.48,1,1,4,0.6316076294277929,4000000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,16,3.9
0.6624693312227938,0.6450812407680946,290000,0.69,1,1,2,0.6648657718120805,1160000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,17,4.0
0.6624693312227938,0.6410555946516538,350000,0.77,1,1,1,0.6648657718120805,700000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,24,4.0
0.642892561983471,0.6450812407680946,190000,0.56,1,1,1,0.6185750636132316,228000.0,0.6229445214979196,0.6316941117764471,2,0,0.6934342379958246,20,4.3
0.6624693312227938,0.6369180327868852,260000,0.69,1,1,1,0.6514349376114081,520000.0,0.6229445214979196,0.6533140120967742,4,1,0.6290040222179659,16,3.4
0.6283076499724821,0.6450812407680946,180000,0.54,0,1,1,0.6529647058823529,324000.0,0.6229445214979196,0.6533140120967742,2,0,0.6096901072705603,18,4.0
0.6283076499724821,0.644056603773585,360000,0.91,0,0,1,0.6648657718120805,0.0,0.8219895287958116,0.6533140120967742,2,0,0.6934342379958246,22,4.0
0.642892561983471,0.6326754385964912,325000,0.66,0,1,2,0.6648657718120805,1300000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,19,3.1
0.6283076499724821,0.6424617067833699,170000,0.62,1,1,4,0.6185750636132316,1360000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,19,3.6
0.642892561983471,0.6450812407680946,340000,0.54,1,1,2,0.6648657718120805,1224000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,16,4.0
0.6283076499724821,0.6410555946516538,240000,0.66,1,1,1,0.6295285359801489,480000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,23,3.2
0.6624693312227938,0.6326754385964912,165000,0.68,1,1,3,0.6246534653465347,1056000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,17,4.0
0.6283076499724821,0.6486604361370716,155000,0.81,0,0,1,0.6295285359801489,0.0,0.8290960451977402,0.6316941117764471,2,0,0.6290040222179659,15,4.0
0.6283076499724821,0.6424410774410774,240000,0.85,0,0,2,0.6527027027027027,0.0,0.8219895287958116,0.6533140120967742,4,0,0.6290040222179659,16,4.0
0.6283076499724821,0.6424617067833699,230000,0.67,0,1,1,0.6443196544276458,460000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,20,3.7
0.642892561983471,0.6486604361370716,265000,0.66,1,1,3,0.6514349376114081,1590000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,4.0
0.6283076499724821,0.6410555946516538,190000,0.53,1,1,2,0.6527027027027027,760000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,18,4.0
0.6624693312227938,0.644056603773585,210000,0.67,0,1,2,0.6185750636132316,1008000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,18,4.0
0.6283076499724821,0.6424410774410774,300000,0.75,1,1,1,0.6648657718120805,600000.0,0.6229445214979196,0.6316941117764471,2,0,0.6934342379958246,24,4.9
0.6283076499724821,0.6326754385964912,325000,0.66,0,1,2,0.6648657718120805,1040000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,18,3.6
0.6283076499724821,0.6424410774410774,160000,0.62,1,1,3,0.6165676567656766,1024000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,16,4.0
0.6283076499724821,0.6486604361370716,205000,0.68,1,1,1,0.6295285359801489,410000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,22,4.0
0.6283076499724821,0.644056603773585,360000,0.67,1,1,1,0.6648657718120805,720000.0,0.6229445214979196,0.6533140120967742,2,0,0.6290040222179659,16,4.0
0.6624693312227938,0.6486604361370716,135000,0.67,0,1,3,0.661505376344086,810000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,16,3.0
0.6283076499724821,0.6326754385964912,275000,0.67,1,1,4,0.6648657718120805,2200000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,18,3.2
0.6624693312227938,0.6424410774410774,160000,0.67,1,1,2,0.6165676567656766,640000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,18,3.7
0.642892561983471,0.6410555946516538,350000,0.71,0,1,1,0.6648657718120805,840000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,20,4.3
0.6624693312227938,0.644056603773585,410000,0.61,0,1,2,0.6648657718120805,1230000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,18,4.6
0.6624693312227938,0.6486604361370716,165000,0.65,1,1,2,0.6185750636132316,660000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,4.8
0.6624693312227938,0.6486604361370716,265000,0.72,1,1,2,0.6648657718120805,954000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,18,4.5
0.6624693312227938,0.6410555946516538,450000,0.55,1,1,2,0.6316076294277929,1800000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,19,4.0
0.6283076499724821,0.6326754385964912,170000,0.64,1,1,3,0.6480110497237569,1020000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,4.4
0.6624693312227938,0.6326754385964912,120000,0.67,0,1,3,0.6480110497237569,720000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,18,3.8
0.6624693312227938,0.6424410774410774,190000,0.67,1,1,2,0.6529647058823529,570000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,15,4.9
0.6283076499724821,0.6410555946516538,250000,0.62,1,1,4,0.6185750636132316,2000000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,16,3.6
0.6283076499724821,0.6410555946516538,450000,0.71,1,1,1,0.6316076294277929,540000.0,0.6229445214979196,0.6533140120967742,2,1,0.6934342379958246,23,4.0
0.642892561983471,0.6424617067833699,130000,0.52,0,1,4,0.6165676567656766,1040000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,18,5.0
0.6624693312227938,0.6424617067833699,170000,0.5,1,1,3,0.6185750636132316,1088000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,15,4.0
0.6283076499724821,0.6424410774410774,300000,0.54,1,1,3,0.6514349376114081,1800000.0,0.6229445214979196,0.6533140120967742,12,1,0.6096901072705603,18,3.8
0.6624693312227938,0.6369180327868852,160000,0.67,1,1,2,0.6185750636132316,640000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,16,5.0
0.6283076499724821,0.6423543689320388,245000,0.64,1,1,3,0.6514349376114081,1470000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,18,3.3
0.6283076499724821,0.6424410774410774,400000,0.63,1,1,2,0.6316076294277929,2000000.0,0.6229445214979196,0.6533140120967742,10,1,0.6096901072705603,17,4.1
0.642892561983471,0.6410555946516538,360000,0.53,1,1,2,0.6443196544276458,1080000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,19,3.8
0.6283076499724821,0.6424617067833699,230000,0.61,1,1,3,0.6165676567656766,1380000.0,0.6229445214979196,0.6533140120967742,8,1,0.6096901072705603,16,4.0
0.6283076499724821,0.6424617067833699,160000,0.65,1,1,3,0.6295285359801489,960000.0,0.6229445214979196,0.6533140120967742,6,1,0.6290040222179659,18,4.2
0.6283076499724821,0.644056603773585,310000,0.51,1,1,3,0.6185750636132316,1860000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,17,4.4
0.6283076499724821,0.644056603773585,210000,0.63,1,1,2,0.6185750636132316,945000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,18,4.8
0.6283076499724821,0.6369180327868852,310000,0.73,1,1,1,0.6514349376114081,744000.0,0.6229445214979196,0.6533140120967742,4,1,0.6934342379958246,23,4.0
0.642892561983471,0.6424617067833699,180000,0.54,0,1,4,0.6434829059829059,1296000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,19,4.0
0.642892561983471,0.6486604361370716,115000,0.73,0,0,3,0.6043130990415335,0.0,0.826865671641791,0.6533140120967742,8,0,0.6290040222179659,18,3.2
0.642892561983471,0.6424410774410774,245000,0.63,0,1,1,0.6480110497237569,490000.0,0.6229445214979196,0.6316941117764471,4,1,0.6290040222179659,15,4.1
0.642892561983471,0.6369180327868852,110000,0.6,1,1,1,0.6043130990415335,264000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,15,4.9
0.642892561983471,0.6424410774410774,170000,0.58,1,1,3,0.661505376344086,1020000.0,0.6229445214979196,0.6533140120967742,6,0,0.6096901072705603,18,4.6
0.6283076499724821,0.6424410774410774,260000,0.68,0,1,2,0.6165676567656766,832000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,23,4.0
0.6624693312227938,0.6410555946516538,310000,0.62,1,1,1,0.6443196544276458,620000.0,0.6229445214979196,0.6533140120967742,2,0,0.6934342379958246,22,3.4
0.642892561983471,0.6450812407680946,290000,0.68,1,1,2,0.6648657718120805,1392000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,19,4.0
0.6283076499724821,0.6326754385964912,175000,0.65,1,1,4,0.6043130990415335,1400000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,19,4.7
0.6624693312227938,0.6450812407680946,390000,0.61,1,1,2,0.6648657718120805,1560000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,21,3.4
0.6624693312227938,0.6424617067833699,370000,0.71,1,1,2,0.6648657718120805,1110000.0,0.6229445214979196,0.6533140120967742,4,0,0.6290040222179659,17,4.0
0.6283076499724821,0.6424410774410774,250000,0.53,0,1,4,0.6185750636132316,1800000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,19,4.0
0.6283076499724821,0.6450812407680946,130000,0.72,0,1,2,0.6527027027027027,520000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,24,4.3
0.6624693312227938,0.6424410774410774,350000,0.89,0,0,2,0.6514349376114081,0.0,0.826865671641791,0.6316941117764471,4,1,0.6934342379958246,20,3.5
0.6283076499724821,0.6486604361370716,315000,0.63,1,1,3,0.6316076294277929,1890000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,3.3
0.6283076499724821,0.6424617067833699,160000,0.68,1,1,1,0.6246534653465347,384000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,24,3.5
0.642892561983471,0.6369180327868852,200000,0.71,1,1,2,0.6295285359801489,600000.0,0.6229445214979196,0.6533140120967742,4,1,0.6934342379958246,20,4.4
0.6624693312227938,0.6424410774410774,350000,0.67,0,1,2,0.6514349376114081,1050000.0,0.6229445214979196,0.6316941117764471,6,1,0.6290040222179659,16,3.6
0.6624693312227938,0.6369180327868852,270000,0.86,0,0,3,0.6434829059829059,0.0,0.826865671641791,0.6316941117764471,8,1,0.6290040222179659,18,4.0
0.6283076499724821,0.6450812407680946,290000,0.53,1,1,2,0.6648657718120805,1392000.0,0.6229445214979196,0.6316941117764471,8,0,0.6290040222179659,17,4.0
0.642892561983471,0.6369180327868852,170000,0.83,0,0,1,0.6443196544276458,0.0,0.8219895287958116,0.6316941117764471,2,0,0.6290040222179659,16,4.0
0.6624693312227938,0.6486604361370716,155000,0.61,1,1,2,0.6295285359801489,465000.0,0.6229445214979196,0.6316941117764471,4,1,0.6934342379958246,23,4.0
0.6624693312227938,0.6424410774410774,140000,0.68,1,1,6,0.6527027027027027,1680000.0,0.6229445214979196,0.6533140120967742,12,0,0.6096901072705603,16,4.0
0.6283076499724821,0.6424410774410774,190000,0.72,1,1,1,0.6529647058823529,285000.0,0.6229445214979196,0.6533140120967742,2,1,0.6934342379958246,21,4.1
0.642892561983471,0.644056603773585,210000,0.65,1,1,1,0.6185750636132316,315000.0,0.6229445214979196,0.6316941117764471,2,0,0.6934342379958246,21,3.1
0.6283076499724821,0.6486604361370716,155000,0.66,1,1,3,0.6246534653465347,930000.0,0.6229445214979196,0.6533140120967742,6,1,0.6290040222179659,19,4.0
0.642892561983471,0.6424617067833699,320000,0.86,0,0,2,0.6316076294277929,0.0,0.8263959390862945,0.6316941117764471,4,1,0.6934342379958246,22,3.3
0.6624693312227938,0.6326754385964912,275000,0.75,0,1,2,0.6648657718120805,990000.0,0.6229445214979196,0.6533140120967742,4,0,0.6934342379958246,23,3.6
0.6283076499724821,0.644056603773585,360000,0.61,1,1,1,0.6316076294277929,540000.0,0.6229445214979196,0.6316941117764471,2,1,0.6290040222179659,17,3.4
0.6283076499724821,0.6423543689320388,205000,0.5,1,1,2,0.6434829059829059,615000.0,0.6229445214979196,0.6316941117764471,6,0,0.6096901072705603,18,3.8
0.6283076499724821,0.6450812407680946,390000,0.48,0,1,3,0.6316076294277929,2340000.0,0.6229445214979196,0.6316941117764471,6,1,0.6290040222179659,17,3.2
0.6624693312227938,0.6410555946516538,195000,0.67,1,1,1,0.6480110497237569,468000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,18,4.0
0.6624693312227938,0.6486604361370716,265000,0.61,1,1,4,0.6648657718120805,2120000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,19,4.0
0.6624693312227938,0.6450812407680946,290000,0.57,1,1,0,0.6185750636132316,290000.0,0.6229445214979196,0.6533140120967742,2,0,0.6290040222179659,19,4.4
0.6624693312227938,0.6410555946516538,290000,0.86,0,0,1,0.6529647058823529,0.0,0.826865671641791,0.6316941117764471,2,1,0.6290040222179659,19,3.4
0.642892561983471,0.6424617067833699,370000,0.64,0,1,2,0.6514349376114081,1110000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,16,3.5
0.6283076499724821,0.6410555946516538,500000,0.51,1,1,4,0.6316076294277929,4000000.0,0.6229445214979196,0.6316941117764471,8,1,0.6290040222179659,19,4.0
0.6624693312227938,0.6424410774410774,350000,0.68,0,1,2,0.6648657718120805,1575000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,15,4.7
0.6283076499724821,0.6369180327868852,260000,0.63,1,1,1,0.6514349376114081,468000.0,0.6229445214979196,0.6316941117764471,2,1,0.6290040222179659,16,3.1
0.6283076499724821,0.6369180327868852,170000,0.72,1,1,1,0.6443196544276458,408000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,23,4.7
0.6283076499724821,0.644056603773585,210000,0.63,1,1,2,0.6185750636132316,1008000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,17,4.0
0.642892561983471,0.6486604361370716,315000,0.67,1,1,2,0.6648657718120805,1512000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,15,4.3
0.642892561983471,0.6424410774410774,260000,0.68,1,1,2,0.6443196544276458,1040000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,19,3.9
0.6283076499724821,0.6410555946516538,290000,0.63,1,1,2,0.6527027027027027,1305000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,16,3.1
0.6624693312227938,0.6424617067833699,220000,0.65,1,1,4,0.6043130990415335,1584000.0,0.6229445214979196,0.6533140120967742,8,0,0.6290040222179659,16,3.7
0.6624693312227938,0.6424410774410774,200000,0.51,0,1,2,0.6185750636132316,900000.0,0.6229445214979196,0.6316941117764471,6,0,0.6290040222179659,15,4.6
0.6283076499724821,0.6424410774410774,300000,0.7,1,1,2,0.6648657718120805,1080000.0,0.6229445214979196,0.6316941117764471,4,0,0.6934342379958246,23,3.4
0.6283076499724821,0.6424617067833699,210000,0.83,0,0,3,0.6295285359801489,0.0,0.8263959390862945,0.6533140120967742,8,1,0.6290040222179659,16,3.5
0.6624693312227938,0.6486604361370716,315000,0.66,0,1,2,0.6316076294277929,1512000.0,0.6229445214979196,0.6533140120967742,8,1,0.6290040222179659,15,4.0
0.6624693312227938,0.6423543689320388,205000,0.65,1,1,2,0.6434829059829059,615000.0,0.6229445214979196,0.6316941117764471,6,1,0.6096901072705603,16,4.0
0.6624693312227938,0.6483412322274882,260000,0.67,1,1,4,0.6514349376114081,2340000.0,0.6229445214979196,0.6316941117764471,12,0,0.6096901072705603,18,4.0
0.6283076499724821,0.6326754385964912,215000,0.63,0,1,0,0.6246534653465347,215000.0,0.6229445214979196,0.6533140120967742,2,1,0.6096901072705603,18,3.6
0.6283076499724821,0.6369180327868852,160000,0.46,1,1,1,0.6185750636132316,384000.0,0.6229445214979196,0.6316941117764471,4,0,0.6290040222179659,15,4.0
0.6624693312227938,0.6486604361370716,165000,0.75,0,0,2,0.6185750636132316,0.0,0.8219895287958116,0.6533140120967742,8,0,0.6290040222179659,15,3.8
